coverage,cumulative_accuracy,correctness_lcb
0.07988563740329634,0.5494736842105263,0.5753837842008306
0.08005381769256643,0.5483193277310925,0.5753410558074681
0.08022199798183653,0.5471698113207547,0.575257584203292
0.08039017827110663,0.5481171548117155,0.5752368142019255
0.08055835856037673,0.5469728601252609,0.575235519214582
0.08072653884964683,0.5458333333333333,0.5751679184936553
0.08089471913891692,0.5467775467775468,0.5751664002296136
0.08106289942818702,0.5456431535269709,0.5751414551888744
0.08123107971745712,0.546583850931677,0.5751359067899037
0.08139926000672722,0.5475206611570248,0.575116881907216
0.08156744029599731,0.5484536082474227,0.575112688743262
0.08173562058526741,0.5473251028806584,0.575022981903103
0.08190380087453751,0.5462012320328542,0.5749982713435572
0.08207198116380761,0.5450819672131147,0.5749904592376462
0.08224016145307769,0.5439672801635992,0.5749843532304474
0.08240834174234779,0.5428571428571428,0.5749419859252995
0.08257652203161789,0.5417515274949084,0.5749278039492138
0.08274470232088799,0.540650406504065,0.5749168672089118
0.08291288261015808,0.5415821501014199,0.5748977136312338
0.08308106289942818,0.5425101214574899,0.5748687296125836
0.08324924318869828,0.5414141414141415,0.574836323295775
0.08341742347796838,0.5403225806451613,0.5748088579088559
0.08358560376723848,0.5412474849094567,0.5747524427268943
0.08375378405650857,0.5421686746987951,0.5746720602000353
0.08392196434577867,0.5410821643286573,0.5746639148248012
0.08409014463504877,0.542,0.5745924834388151
0.08425832492431887,0.5429141716566867,0.5745897621970745
0.08442650521358896,0.5438247011952191,0.5745867795835842
0.08459468550285906,0.5427435387673957,0.5745450530245972
0.08476286579212916,0.5436507936507936,0.5745286435226117
0.08493104608139926,0.5425742574257426,0.57448592551402
0.08509922637066936,0.5434782608695652,0.5744482154518563
0.08526740665993945,0.5424063116370809,0.5744364048991122
0.08543558694920955,0.5433070866141733,0.5744295240782525
0.08560376723847965,0.5442043222003929,0.5744028878154954
0.08577194752774975,0.5431372549019607,0.5743027313041983
0.08594012781701985,0.5440313111545988,0.5741914883710132
0.08610830810628994,0.544921875,0.5741876127591565
0.08627648839556004,0.543859649122807,0.574122564232747
0.08644466868483014,0.5447470817120622,0.5740229593081153
0.08661284897410024,0.5436893203883495,0.5740159992338584
0.08678102926337034,0.5445736434108527,0.5740153615040025
0.08694920955264043,0.5454545454545454,0.5740100282178185
0.08711738984191053,0.5463320463320464,0.5739806093518978
0.08728557013118063,0.5472061657032755,0.5739417542220628
0.08745375042045073,0.5480769230769231,0.5739343040973605
0.08762193070972082,0.5470249520153551,0.573913894639258
0.08779011099899092,0.5459770114942529,0.573867996794904
